batch_size = 300
bias = True
clear_checkpoint = True
clip_grad = 0
cuda = -1
device = cpu
dtype = float64
lr = 0.0005
max_step = 1000
n_in = 68
n_out = 1
net_depth = 9
net_width = (100, 200, 200, 100, 100, 50, 20)
no_stdout = False
optimizer = adam
out_dir = out
out_filename = out/MLP_nd9_nw-100-200-200-100-100-50-20_bias/out
out_infix = 
print_step = 5
save_step = 10
seed = 42806937
tolerance = 1e-05

init_time = 0.000
Training...
step = 0, loss = 1.4079464, r2_train = 0.16265269, r2_test = 0.16182478, train_time = 33.693, used_time = 39.281
clip_grad = 0
cuda = -1
device = cpu
dtype = float64
lr = 0.0005
max_step = 1000
n_in = 68
n_out = 1
net_depth = 9
net_width = (100, 200, 200, 100, 100, 50, 20)
no_stdout = False
optimizer = adam
out_dir = out
out_filename = out/MLP_nd9_nw-100-200-200-100-100-50-20_bias/out
out_infix = 
print_step = 5
save_step = 10
seed = 29392988
tolerance = 1e-05

init_time = 0.000
Training...
MLP(
  (net): Sequential(
    (0): Linear(in_features=68, out_features=100, bias=True)
    (1): GELU()
    (2): Linear(in_features=100, out_features=200, bias=True)
    (3): GELU()
    (4): Linear(in_features=200, out_features=200, bias=True)
    (5): GELU()
    (6): Linear(in_features=200, out_features=100, bias=True)
    (7): GELU()
    (8): Linear(in_features=100, out_features=100, bias=True)
    (9): GELU()
    (10): Linear(in_features=100, out_features=50, bias=True)
    (11): GELU()
    (12): Linear(in_features=50, out_features=20, bias=True)
    (13): GELU()
    (14): Linear(in_features=20, out_features=1, bias=True)
  )
)

Total number of trainable parameters: 103591

Checkpoint found: 1000

batch_size = 300
bias = True
clear_checkpoint = False
clip_grad = 0
cuda = -1
device = cpu
dtype = float64
lr = 0.0005
max_step = 1000
n_in = 68
n_out = 1
net_depth = 9
net_width = (100, 200, 200, 100, 100, 50, 20)
no_stdout = False
optimizer = adam
out_dir = out
out_filename = out/MLP_nd9_nw-100-200-200-100-100-50-20_bias/out
out_infix = 
print_step = 5
save_step = 10
seed = 42512670
tolerance = 1e-05

init_time = 0.000
Training...
MLP(
  (net): Sequential(
    (0): Linear(in_features=68, out_features=100, bias=True)
    (1): GELU()
    (2): Linear(in_features=100, out_features=200, bias=True)
    (3): GELU()
    (4): Linear(in_features=200, out_features=200, bias=True)
    (5): GELU()
    (6): Linear(in_features=200, out_features=100, bias=True)
    (7): GELU()
    (8): Linear(in_features=100, out_features=100, bias=True)
    (9): GELU()
    (10): Linear(in_features=100, out_features=50, bias=True)
    (11): GELU()
    (12): Linear(in_features=50, out_features=20, bias=True)
    (13): GELU()
    (14): Linear(in_features=20, out_features=1, bias=True)
  )
)

Total number of trainable parameters: 103591

Checkpoint found: 1000

batch_size = 300
bias = True
clear_checkpoint = False
clip_grad = 0
cuda = -1
device = cpu
dtype = float64
lr = 0.0005
max_step = 1000
n_in = 68
n_out = 1
net_depth = 9
net_width = (100, 200, 200, 100, 100, 50, 20)
no_stdout = False
optimizer = adam
out_dir = out
out_filename = out/MLP_nd9_nw-100-200-200-100-100-50-20_bias/out
out_infix = 
print_step = 5
save_step = 10
seed = 83187543
tolerance = 1e-05

init_time = 0.000
Training...
MLP(
  (net): Sequential(
    (0): Linear(in_features=68, out_features=100, bias=True)
    (1): GELU()
    (2): Linear(in_features=100, out_features=200, bias=True)
    (3): GELU()
    (4): Linear(in_features=200, out_features=200, bias=True)
    (5): GELU()
    (6): Linear(in_features=200, out_features=100, bias=True)
    (7): GELU()
    (8): Linear(in_features=100, out_features=100, bias=True)
    (9): GELU()
    (10): Linear(in_features=100, out_features=50, bias=True)
    (11): GELU()
    (12): Linear(in_features=50, out_features=20, bias=True)
    (13): GELU()
    (14): Linear(in_features=20, out_features=1, bias=True)
  )
)

Total number of trainable parameters: 103591

Checkpoint found: 1000

batch_size = 300
bias = True
clear_checkpoint = False
clip_grad = 0
cuda = -1
device = cpu
dtype = float64
lr = 0.0005
max_step = 1000
n_in = 68
n_out = 1
net_depth = 9
net_width = (100, 200, 200, 100, 100, 50, 20)
no_stdout = False
optimizer = adam
out_dir = out
out_filename = out/MLP_nd9_nw-100-200-200-100-100-50-20_bias/out
out_infix = 
print_step = 5
save_step = 10
seed = 6732098
tolerance = 1e-05

init_time = 0.000
Training...
MLP(
  (net): Sequential(
    (0): Linear(in_features=68, out_features=100, bias=True)
    (1): GELU()
    (2): Linear(in_features=100, out_features=200, bias=True)
    (3): GELU()
    (4): Linear(in_features=200, out_features=200, bias=True)
    (5): GELU()
    (6): Linear(in_features=200, out_features=100, bias=True)
    (7): GELU()
    (8): Linear(in_features=100, out_features=100, bias=True)
    (9): GELU()
    (10): Linear(in_features=100, out_features=50, bias=True)
    (11): GELU()
    (12): Linear(in_features=50, out_features=20, bias=True)
    (13): GELU()
    (14): Linear(in_features=20, out_features=1, bias=True)
  )
)

Total number of trainable parameters: 103591

Checkpoint found: 1000

batch_size = 300
bias = True
clear_checkpoint = False
clip_grad = 0
cuda = -1
device = cpu
dtype = float64
lr = 0.0005
max_step = 1000
n_in = 68
n_out = 1
net_depth = 9
net_width = (100, 200, 200, 100, 100, 50, 20)
no_stdout = False
optimizer = adam
out_dir = out
out_filename = out/MLP_nd9_nw-100-200-200-100-100-50-20_bias/out
out_infix = 
print_step = 5
save_step = 10
seed = 33802241
tolerance = 1e-05

init_time = 0.000
Training...
MLP(
  (net): Sequential(
    (0): Linear(in_features=68, out_features=100, bias=True)
    (1): GELU()
    (2): Linear(in_features=100, out_features=200, bias=True)
    (3): GELU()
    (4): Linear(in_features=200, out_features=200, bias=True)
    (5): GELU()
    (6): Linear(in_features=200, out_features=100, bias=True)
    (7): GELU()
    (8): Linear(in_features=100, out_features=100, bias=True)
    (9): GELU()
    (10): Linear(in_features=100, out_features=50, bias=True)
    (11): GELU()
    (12): Linear(in_features=50, out_features=20, bias=True)
    (13): GELU()
    (14): Linear(in_features=20, out_features=1, bias=True)
  )
)

Total number of trainable parameters: 103591

Checkpoint found: 1000

batch_size = 300
bias = True
clear_checkpoint = False
clip_grad = 0
cuda = -1
device = cpu
dtype = float64
lr = 0.0005
max_step = 1000
n_in = 68
n_out = 1
net_depth = 9
net_width = (100, 200, 200, 100, 100, 50, 20)
no_stdout = False
optimizer = adam
out_dir = out
out_filename = out/MLP_nd9_nw-100-200-200-100-100-50-20_bias/out
out_infix = 
print_step = 5
save_step = 10
seed = 82005202
tolerance = 1e-05

init_time = 0.000
Training...
MLP(
  (net): Sequential(
    (0): Linear(in_features=68, out_features=100, bias=True)
    (1): GELU()
    (2): Linear(in_features=100, out_features=200, bias=True)
    (3): GELU()
    (4): Linear(in_features=200, out_features=200, bias=True)
    (5): GELU()
    (6): Linear(in_features=200, out_features=100, bias=True)
    (7): GELU()
    (8): Linear(in_features=100, out_features=100, bias=True)
    (9): GELU()
    (10): Linear(in_features=100, out_features=50, bias=True)
    (11): GELU()
    (12): Linear(in_features=50, out_features=20, bias=True)
    (13): GELU()
    (14): Linear(in_features=20, out_features=1, bias=True)
  )
)

Total number of trainable parameters: 103591

Checkpoint found: 1000

batch_size = 300
bias = True
clear_checkpoint = False
clip_grad = 0
cuda = -1
device = cpu
dtype = float64
lr = 0.0005
max_step = 1000
n_in = 68
n_out = 1
net_depth = 9
net_width = (100, 200, 200, 100, 100, 50, 20)
no_stdout = False
optimizer = adam
out_dir = out
out_filename = out/MLP_nd9_nw-100-200-200-100-100-50-20_bias/out
out_infix = 
print_step = 5
save_step = 10
seed = 48699821
tolerance = 1e-05

init_time = 0.000
Training...
MLP(
  (net): Sequential(
    (0): Linear(in_features=68, out_features=100, bias=True)
    (1): GELU()
    (2): Linear(in_features=100, out_features=200, bias=True)
    (3): GELU()
    (4): Linear(in_features=200, out_features=200, bias=True)
    (5): GELU()
    (6): Linear(in_features=200, out_features=100, bias=True)
    (7): GELU()
    (8): Linear(in_features=100, out_features=100, bias=True)
    (9): GELU()
    (10): Linear(in_features=100, out_features=50, bias=True)
    (11): GELU()
    (12): Linear(in_features=50, out_features=20, bias=True)
    (13): GELU()
    (14): Linear(in_features=20, out_features=1, bias=True)
  )
)

Total number of trainable parameters: 103591

Checkpoint found: 1000

batch_size = 300
bias = True
clear_checkpoint = False
clip_grad = 0
cuda = -1
device = cpu
dtype = float64
lr = 0.0005
max_step = 1000
n_in = 68
n_out = 1
net_depth = 9
net_width = (100, 200, 200, 100, 100, 50, 20)
no_stdout = False
optimizer = adam
out_dir = out
out_filename = out/MLP_nd9_nw-100-200-200-100-100-50-20_bias/out
out_infix = 
print_step = 5
save_step = 10
seed = 95976427
tolerance = 1e-05

init_time = 0.000
Training...
MLP(
  (net): Sequential(
    (0): Linear(in_features=68, out_features=100, bias=True)
    (1): GELU()
    (2): Linear(in_features=100, out_features=200, bias=True)
    (3): GELU()
    (4): Linear(in_features=200, out_features=200, bias=True)
    (5): GELU()
    (6): Linear(in_features=200, out_features=100, bias=True)
    (7): GELU()
    (8): Linear(in_features=100, out_features=100, bias=True)
    (9): GELU()
    (10): Linear(in_features=100, out_features=50, bias=True)
    (11): GELU()
    (12): Linear(in_features=50, out_features=20, bias=True)
    (13): GELU()
    (14): Linear(in_features=20, out_features=1, bias=True)
  )
)

Total number of trainable parameters: 103591

Checkpoint found: 1000

batch_size = 300
bias = True
clear_checkpoint = False
clip_grad = 0
cuda = -1
device = cpu
dtype = float64
lr = 0.0005
max_step = 1000
n_in = 68
n_out = 1
net_depth = 9
net_width = (100, 200, 200, 100, 100, 50, 20)
no_stdout = False
optimizer = adam
out_dir = out
out_filename = out/MLP_nd9_nw-100-200-200-100-100-50-20_bias/out
out_infix = 
print_step = 5
save_step = 10
seed = 95768181
tolerance = 1e-05

init_time = 0.000
Training...
MLP(
  (net): Sequential(
    (0): Linear(in_features=68, out_features=100, bias=True)
    (1): GELU()
    (2): Linear(in_features=100, out_features=200, bias=True)
    (3): GELU()
    (4): Linear(in_features=200, out_features=200, bias=True)
    (5): GELU()
    (6): Linear(in_features=200, out_features=100, bias=True)
    (7): GELU()
    (8): Linear(in_features=100, out_features=100, bias=True)
    (9): GELU()
    (10): Linear(in_features=100, out_features=50, bias=True)
    (11): GELU()
    (12): Linear(in_features=50, out_features=20, bias=True)
    (13): GELU()
    (14): Linear(in_features=20, out_features=1, bias=True)
  )
)

Total number of trainable parameters: 103591

Checkpoint found: 1000

batch_size = 300
bias = True
clear_checkpoint = False
clip_grad = 0
cuda = -1
device = cpu
dtype = float64
lr = 0.0005
max_step = 1000
n_in = 68
n_out = 1
net_depth = 9
net_width = (100, 200, 200, 100, 100, 50, 20)
no_stdout = False
optimizer = adam
out_dir = out
out_filename = out/MLP_nd9_nw-100-200-200-100-100-50-20_bias/out
out_infix = 
print_step = 5
save_step = 10
seed = 50717986
tolerance = 1e-05

init_time = 0.000
Training...
MLP(
  (net): Sequential(
    (0): Linear(in_features=68, out_features=100, bias=True)
    (1): GELU()
    (2): Linear(in_features=100, out_features=200, bias=True)
    (3): GELU()
    (4): Linear(in_features=200, out_features=200, bias=True)
    (5): GELU()
    (6): Linear(in_features=200, out_features=100, bias=True)
    (7): GELU()
    (8): Linear(in_features=100, out_features=100, bias=True)
    (9): GELU()
    (10): Linear(in_features=100, out_features=50, bias=True)
    (11): GELU()
    (12): Linear(in_features=50, out_features=20, bias=True)
    (13): GELU()
    (14): Linear(in_features=20, out_features=1, bias=True)
  )
)

Total number of trainable parameters: 103591

Checkpoint found: 1000

batch_size = 300
bias = True
clear_checkpoint = False
clip_grad = 0
cuda = -1
device = cpu
dtype = float64
lr = 0.0005
max_step = 1000
n_in = 68
n_out = 1
net_depth = 9
net_width = (100, 200, 200, 100, 100, 50, 20)
no_stdout = False
optimizer = adam
out_dir = out
out_filename = out/MLP_nd9_nw-100-200-200-100-100-50-20_bias/out
out_infix = 
print_step = 5
save_step = 10
seed = 43109735
tolerance = 1e-05

init_time = 0.000
Training...
MLP(
  (net): Sequential(
    (0): Linear(in_features=68, out_features=100, bias=True)
    (1): GELU()
    (2): Linear(in_features=100, out_features=200, bias=True)
    (3): GELU()
    (4): Linear(in_features=200, out_features=200, bias=True)
    (5): GELU()
    (6): Linear(in_features=200, out_features=100, bias=True)
    (7): GELU()
    (8): Linear(in_features=100, out_features=100, bias=True)
    (9): GELU()
    (10): Linear(in_features=100, out_features=50, bias=True)
    (11): GELU()
    (12): Linear(in_features=50, out_features=20, bias=True)
    (13): GELU()
    (14): Linear(in_features=20, out_features=1, bias=True)
  )
)

Total number of trainable parameters: 103591

Checkpoint found: 1000

batch_size = 300
bias = True
clear_checkpoint = False
clip_grad = 0
cuda = -1
device = cpu
dtype = float64
lr = 0.0005
max_step = 1000
n_in = 68
n_out = 1
net_depth = 9
net_width = (100, 200, 200, 100, 100, 50, 20)
no_stdout = False
optimizer = adam
out_dir = out
out_filename = out/MLP_nd9_nw-100-200-200-100-100-50-20_bias/out
out_infix = 
print_step = 5
save_step = 10
seed = 46177623
tolerance = 1e-05

init_time = 0.000
Training...
MLP(
  (net): Sequential(
    (0): Linear(in_features=68, out_features=100, bias=True)
    (1): GELU()
    (2): Linear(in_features=100, out_features=200, bias=True)
    (3): GELU()
    (4): Linear(in_features=200, out_features=200, bias=True)
    (5): GELU()
    (6): Linear(in_features=200, out_features=100, bias=True)
    (7): GELU()
    (8): Linear(in_features=100, out_features=100, bias=True)
    (9): GELU()
    (10): Linear(in_features=100, out_features=50, bias=True)
    (11): GELU()
    (12): Linear(in_features=50, out_features=20, bias=True)
    (13): GELU()
    (14): Linear(in_features=20, out_features=1, bias=True)
  )
)

Total number of trainable parameters: 103591

Checkpoint found: 1000

batch_size = 300
bias = True
clear_checkpoint = False
clip_grad = 0
cuda = -1
device = cpu
dtype = float64
lr = 0.0005
max_step = 1000
n_in = 68
n_out = 1
net_depth = 9
net_width = (100, 200, 200, 100, 100, 50, 20)
no_stdout = False
optimizer = adam
out_dir = out
out_filename = out/MLP_nd9_nw-100-200-200-100-100-50-20_bias/out
out_infix = 
print_step = 5
save_step = 10
seed = 42113880
tolerance = 1e-05

init_time = 0.000
Training...
MLP(
  (net): Sequential(
    (0): Linear(in_features=68, out_features=100, bias=True)
    (1): GELU()
    (2): Linear(in_features=100, out_features=200, bias=True)
    (3): GELU()
    (4): Linear(in_features=200, out_features=200, bias=True)
    (5): GELU()
    (6): Linear(in_features=200, out_features=100, bias=True)
    (7): GELU()
    (8): Linear(in_features=100, out_features=100, bias=True)
    (9): GELU()
    (10): Linear(in_features=100, out_features=50, bias=True)
    (11): GELU()
    (12): Linear(in_features=50, out_features=20, bias=True)
    (13): GELU()
    (14): Linear(in_features=20, out_features=1, bias=True)
  )
)

Total number of trainable parameters: 103591

Checkpoint found: 1000

batch_size = 300
bias = True
clear_checkpoint = False
clip_grad = 0
cuda = -1
device = cpu
dtype = float64
lr = 0.0005
max_step = 1000
n_in = 68
n_out = 1
net_depth = 9
net_width = (100, 200, 200, 100, 100, 50, 20)
no_stdout = False
optimizer = adam
out_dir = out
out_filename = out/MLP_nd9_nw-100-200-200-100-100-50-20_bias/out
out_infix = 
print_step = 5
save_step = 10
seed = 28337654
tolerance = 1e-05

init_time = 0.000
Training...
MLP(
  (net): Sequential(
    (0): Linear(in_features=68, out_features=100, bias=True)
    (1): GELU()
    (2): Linear(in_features=100, out_features=200, bias=True)
    (3): GELU()
    (4): Linear(in_features=200, out_features=200, bias=True)
    (5): GELU()
    (6): Linear(in_features=200, out_features=100, bias=True)
    (7): GELU()
    (8): Linear(in_features=100, out_features=100, bias=True)
    (9): GELU()
    (10): Linear(in_features=100, out_features=50, bias=True)
    (11): GELU()
    (12): Linear(in_features=50, out_features=20, bias=True)
    (13): GELU()
    (14): Linear(in_features=20, out_features=1, bias=True)
  )
)

Total number of trainable parameters: 103591

Checkpoint found: 1000

batch_size = 300
bias = True
clear_checkpoint = False
clip_grad = 0
cuda = -1
device = cpu
dtype = float64
lr = 0.0005
max_step = 1000
n_in = 68
n_out = 1
net_depth = 9
net_width = (100, 200, 200, 100, 100, 50, 20)
no_stdout = False
optimizer = adam
out_dir = out
out_filename = out/MLP_nd9_nw-100-200-200-100-100-50-20_bias/out
out_infix = 
print_step = 5
save_step = 10
seed = 13689033
tolerance = 1e-05

init_time = 0.000
Training...
MLP(
  (net): Sequential(
    (0): Linear(in_features=68, out_features=100, bias=True)
    (1): GELU()
    (2): Linear(in_features=100, out_features=200, bias=True)
    (3): GELU()
    (4): Linear(in_features=200, out_features=200, bias=True)
    (5): GELU()
    (6): Linear(in_features=200, out_features=100, bias=True)
    (7): GELU()
    (8): Linear(in_features=100, out_features=100, bias=True)
    (9): GELU()
    (10): Linear(in_features=100, out_features=50, bias=True)
    (11): GELU()
    (12): Linear(in_features=50, out_features=20, bias=True)
    (13): GELU()
    (14): Linear(in_features=20, out_features=1, bias=True)
  )
)

Total number of trainable parameters: 103591

Checkpoint found: 1000

batch_size = 300
bias = True
clear_checkpoint = False
clip_grad = 0
cuda = -1
device = cpu
dtype = float64
lr = 0.0005
max_step = 1000
n_in = 68
n_out = 1
net_depth = 9
net_width = (100, 200, 200, 100, 100, 50, 20)
no_stdout = False
optimizer = adam
out_dir = out
out_filename = out/MLP_nd9_nw-100-200-200-100-100-50-20_bias/out
out_infix = 
print_step = 5
save_step = 10
seed = 73267330
tolerance = 1e-05

init_time = 0.000
Training...
MLP(
  (net): Sequential(
    (0): Linear(in_features=68, out_features=100, bias=True)
    (1): GELU()
    (2): Linear(in_features=100, out_features=200, bias=True)
    (3): GELU()
    (4): Linear(in_features=200, out_features=200, bias=True)
    (5): GELU()
    (6): Linear(in_features=200, out_features=100, bias=True)
    (7): GELU()
    (8): Linear(in_features=100, out_features=100, bias=True)
    (9): GELU()
    (10): Linear(in_features=100, out_features=50, bias=True)
    (11): GELU()
    (12): Linear(in_features=50, out_features=20, bias=True)
    (13): GELU()
    (14): Linear(in_features=20, out_features=1, bias=True)
  )
)

Total number of trainable parameters: 103591

Checkpoint found: 1000

batch_size = 300
bias = True
clear_checkpoint = False
clip_grad = 0
cuda = -1
device = cpu
dtype = float64
lr = 0.0005
max_step = 1000
n_in = 68
n_out = 1
net_depth = 9
net_width = (100, 200, 200, 100, 100, 50, 20)
no_stdout = False
optimizer = adam
out_dir = out
out_filename = out/MLP_nd9_nw-100-200-200-100-100-50-20_bias/out
out_infix = 
print_step = 5
save_step = 10
seed = 92918007
tolerance = 1e-05

init_time = 0.000
Training...
MLP(
  (net): Sequential(
    (0): Linear(in_features=68, out_features=100, bias=True)
    (1): GELU()
    (2): Linear(in_features=100, out_features=200, bias=True)
    (3): GELU()
    (4): Linear(in_features=200, out_features=200, bias=True)
    (5): GELU()
    (6): Linear(in_features=200, out_features=100, bias=True)
    (7): GELU()
    (8): Linear(in_features=100, out_features=100, bias=True)
    (9): GELU()
    (10): Linear(in_features=100, out_features=50, bias=True)
    (11): GELU()
    (12): Linear(in_features=50, out_features=20, bias=True)
    (13): GELU()
    (14): Linear(in_features=20, out_features=1, bias=True)
  )
)

Total number of trainable parameters: 103591

Checkpoint found: 1000

batch_size = 300
bias = True
clear_checkpoint = False
clip_grad = 0
cuda = -1
device = cpu
dtype = float64
lr = 0.0005
max_step = 1000
n_in = 68
n_out = 1
net_depth = 9
net_width = (100, 200, 200, 100, 100, 50, 20)
no_stdout = False
optimizer = adam
out_dir = out
out_filename = out/MLP_nd9_nw-100-200-200-100-100-50-20_bias/out
out_infix = 
print_step = 5
save_step = 10
seed = 35168156
tolerance = 1e-05

init_time = 0.000
Training...
MLP(
  (net): Sequential(
    (0): Linear(in_features=68, out_features=100, bias=True)
    (1): GELU()
    (2): Linear(in_features=100, out_features=200, bias=True)
    (3): GELU()
    (4): Linear(in_features=200, out_features=200, bias=True)
    (5): GELU()
    (6): Linear(in_features=200, out_features=100, bias=True)
    (7): GELU()
    (8): Linear(in_features=100, out_features=100, bias=True)
    (9): GELU()
    (10): Linear(in_features=100, out_features=50, bias=True)
    (11): GELU()
    (12): Linear(in_features=50, out_features=20, bias=True)
    (13): GELU()
    (14): Linear(in_features=20, out_features=1, bias=True)
  )
)

Total number of trainable parameters: 103591

Checkpoint found: 1000

batch_size = 300
bias = True
clear_checkpoint = False
clip_grad = 0
cuda = -1
device = cpu
dtype = float64
lr = 0.0005
max_step = 1000
n_in = 68
n_out = 1
net_depth = 9
net_width = (100, 200, 200, 100, 100, 50, 20)
no_stdout = False
optimizer = adam
out_dir = out
out_filename = out/MLP_nd9_nw-100-200-200-100-100-50-20_bias/out
out_infix = 
print_step = 5
save_step = 10
seed = 34745773
tolerance = 1e-05

init_time = 0.000
Training...
MLP(
  (net): Sequential(
    (0): Linear(in_features=68, out_features=100, bias=True)
    (1): GELU()
    (2): Linear(in_features=100, out_features=200, bias=True)
    (3): GELU()
    (4): Linear(in_features=200, out_features=200, bias=True)
    (5): GELU()
    (6): Linear(in_features=200, out_features=100, bias=True)
    (7): GELU()
    (8): Linear(in_features=100, out_features=100, bias=True)
    (9): GELU()
    (10): Linear(in_features=100, out_features=50, bias=True)
    (11): GELU()
    (12): Linear(in_features=50, out_features=20, bias=True)
    (13): GELU()
    (14): Linear(in_features=20, out_features=1, bias=True)
  )
)

Total number of trainable parameters: 103591

Checkpoint found: 1000

batch_size = 300
bias = True
clear_checkpoint = False
clip_grad = 0
cuda = -1
device = cpu
dtype = float64
lr = 0.0005
max_step = 1000
n_in = 68
n_out = 1
net_depth = 9
net_width = (100, 200, 200, 100, 100, 50, 20)
no_stdout = False
optimizer = adam
out_dir = out
out_filename = out/MLP_nd9_nw-100-200-200-100-100-50-20_bias/out
out_infix = 
print_step = 5
save_step = 10
seed = 48522672
tolerance = 1e-05

init_time = 0.000
Training...
MLP(
  (net): Sequential(
    (0): Linear(in_features=68, out_features=100, bias=True)
    (1): GELU()
    (2): Linear(in_features=100, out_features=200, bias=True)
    (3): GELU()
    (4): Linear(in_features=200, out_features=200, bias=True)
    (5): GELU()
    (6): Linear(in_features=200, out_features=100, bias=True)
    (7): GELU()
    (8): Linear(in_features=100, out_features=100, bias=True)
    (9): GELU()
    (10): Linear(in_features=100, out_features=50, bias=True)
    (11): GELU()
    (12): Linear(in_features=50, out_features=20, bias=True)
    (13): GELU()
    (14): Linear(in_features=20, out_features=1, bias=True)
  )
)

Total number of trainable parameters: 103591

Checkpoint found: 1000

batch_size = 300
bias = True
clear_checkpoint = False
clip_grad = 0
cuda = -1
device = cpu
dtype = float64
lr = 0.0005
max_step = 1000
n_in = 68
n_out = 1
net_depth = 9
net_width = (100, 200, 200, 100, 100, 50, 20)
no_stdout = False
optimizer = adam
out_dir = out
out_filename = out/MLP_nd9_nw-100-200-200-100-100-50-20_bias/out
out_infix = 
print_step = 5
save_step = 10
seed = 16745102
tolerance = 1e-05

init_time = 0.000
Training...
MLP(
  (net): Sequential(
    (0): Linear(in_features=68, out_features=100, bias=True)
    (1): GELU()
    (2): Linear(in_features=100, out_features=200, bias=True)
    (3): GELU()
    (4): Linear(in_features=200, out_features=200, bias=True)
    (5): GELU()
    (6): Linear(in_features=200, out_features=100, bias=True)
    (7): GELU()
    (8): Linear(in_features=100, out_features=100, bias=True)
    (9): GELU()
    (10): Linear(in_features=100, out_features=50, bias=True)
    (11): GELU()
    (12): Linear(in_features=50, out_features=20, bias=True)
    (13): GELU()
    (14): Linear(in_features=20, out_features=1, bias=True)
  )
)

Total number of trainable parameters: 103591

Checkpoint found: 1000

batch_size = 300
bias = True
clear_checkpoint = False
clip_grad = 0
cuda = -1
device = cpu
dtype = float64
lr = 0.0005
max_step = 1000
n_in = 68
n_out = 1
net_depth = 9
net_width = (100, 200, 200, 100, 100, 50, 20)
no_stdout = False
optimizer = adam
out_dir = out
out_filename = out/MLP_nd9_nw-100-200-200-100-100-50-20_bias/out
out_infix = 
print_step = 5
save_step = 10
seed = 56969242
tolerance = 1e-05

init_time = 0.000
Training...
MLP(
  (net): Sequential(
    (0): Linear(in_features=68, out_features=100, bias=True)
    (1): GELU()
    (2): Linear(in_features=100, out_features=200, bias=True)
    (3): GELU()
    (4): Linear(in_features=200, out_features=200, bias=True)
    (5): GELU()
    (6): Linear(in_features=200, out_features=100, bias=True)
    (7): GELU()
    (8): Linear(in_features=100, out_features=100, bias=True)
    (9): GELU()
    (10): Linear(in_features=100, out_features=50, bias=True)
    (11): GELU()
    (12): Linear(in_features=50, out_features=20, bias=True)
    (13): GELU()
    (14): Linear(in_features=20, out_features=1, bias=True)
  )
)

Total number of trainable parameters: 103591

Checkpoint found: 1000

batch_size = 300
bias = True
clear_checkpoint = False
clip_grad = 0
cuda = -1
device = cpu
dtype = float64
lr = 0.0005
max_step = 1000
n_in = 68
n_out = 1
net_depth = 9
net_width = (100, 200, 200, 100, 100, 50, 20)
no_stdout = False
optimizer = adam
out_dir = out
out_filename = out/MLP_nd9_nw-100-200-200-100-100-50-20_bias/out
out_infix = 
print_step = 5
save_step = 10
seed = 40296453
tolerance = 1e-05

init_time = 0.000
Training...
MLP(
  (net): Sequential(
    (0): Linear(in_features=68, out_features=100, bias=True)
    (1): GELU()
    (2): Linear(in_features=100, out_features=200, bias=True)
    (3): GELU()
    (4): Linear(in_features=200, out_features=200, bias=True)
    (5): GELU()
    (6): Linear(in_features=200, out_features=100, bias=True)
    (7): GELU()
    (8): Linear(in_features=100, out_features=100, bias=True)
    (9): GELU()
    (10): Linear(in_features=100, out_features=50, bias=True)
    (11): GELU()
    (12): Linear(in_features=50, out_features=20, bias=True)
    (13): GELU()
    (14): Linear(in_features=20, out_features=1, bias=True)
  )
)

Total number of trainable parameters: 103591

Checkpoint found: 1000

batch_size = 300
bias = True
clear_checkpoint = False
clip_grad = 0
cuda = -1
device = cpu
dtype = float64
lr = 0.0005
max_step = 1000
n_in = 68
n_out = 1
net_depth = 9
net_width = (100, 200, 200, 100, 100, 50, 20)
no_stdout = False
optimizer = adam
out_dir = out
out_filename = out/MLP_nd9_nw-100-200-200-100-100-50-20_bias/out
out_infix = 
print_step = 5
save_step = 10
seed = 23706739
tolerance = 1e-05

init_time = 0.000
Training...
MLP(
  (net): Sequential(
    (0): Linear(in_features=68, out_features=100, bias=True)
    (1): GELU()
    (2): Linear(in_features=100, out_features=200, bias=True)
    (3): GELU()
    (4): Linear(in_features=200, out_features=200, bias=True)
    (5): GELU()
    (6): Linear(in_features=200, out_features=100, bias=True)
    (7): GELU()
    (8): Linear(in_features=100, out_features=100, bias=True)
    (9): GELU()
    (10): Linear(in_features=100, out_features=50, bias=True)
    (11): GELU()
    (12): Linear(in_features=50, out_features=20, bias=True)
    (13): GELU()
    (14): Linear(in_features=20, out_features=1, bias=True)
  )
)

Total number of trainable parameters: 103591

Checkpoint found: 1000

batch_size = 300
bias = True
clear_checkpoint = False
clip_grad = 0
cuda = -1
device = cpu
dtype = float64
lr = 0.0005
max_step = 1000
n_in = 68
n_out = 1
net_depth = 9
net_width = (100, 200, 200, 100, 100, 50, 20)
no_stdout = False
optimizer = adam
out_dir = out
out_filename = out/MLP_nd9_nw-100-200-200-100-100-50-20_bias/out
out_infix = 
print_step = 5
save_step = 10
seed = 745668
tolerance = 1e-05

init_time = 0.000
Training...
MLP(
  (net): Sequential(
    (0): Linear(in_features=68, out_features=100, bias=True)
    (1): GELU()
    (2): Linear(in_features=100, out_features=200, bias=True)
    (3): GELU()
    (4): Linear(in_features=200, out_features=200, bias=True)
    (5): GELU()
    (6): Linear(in_features=200, out_features=100, bias=True)
    (7): GELU()
    (8): Linear(in_features=100, out_features=100, bias=True)
    (9): GELU()
    (10): Linear(in_features=100, out_features=50, bias=True)
    (11): GELU()
